,video_id,time,class,ball.x,ball.y,player1.x,player1.y,player2.x,player2.y,player3.x,player3.y,player4.x,player4.y,player5.x,player5.y
3877,1606b0e6_0,428.08,pass,348.0,554.5,441.25,469.0,454.0,636.5,479.25,611.5,446.75,397.5,572.5,590.0
3878,1606b0e6_0,428.12,pass,335.75,552.5,441.0,469.0,454.5,636.5,478.25,610.5,447.25,398.25,579.0,588.0
3879,1606b0e6_0,428.16,pass,324.0,549.0,442.0,468.75,456.25,635.0,478.5,608.5,448.5,398.5,519.0,703.0
3880,1606b0e6_0,428.2,pass,311.5,547.0,443.5,468.5,456.75,634.5,478.0,607.0,450.0,399.25,302.5,292.0
3881,1606b0e6_0,428.28,pass,288.5,545.0,447.5,468.0,457.5,633.5,477.0,604.5,452.0,399.5,305.25,291.5
3882,1606b0e6_0,428.32,pass,277.0,543.5,449.75,467.0,458.0,632.0,476.25,602.0,465.5,632.5,452.75,398.75
3883,1606b0e6_0,428.36,pass,266.5,544.5,451.0,466.5,458.25,632.0,475.5,600.5,465.25,632.0,37.90625,492.5
3884,1606b0e6_0,428.4,pass,256.75,544.5,450.75,466.25,459.0,631.5,37.96875,492.25,475.0,599.5,465.75,631.5
3885,1606b0e6_0,428.44,pass,244.125,545.0,38.46875,491.5,455.0,466.0,460.0,630.5,474.75,598.0,469.25,631.5
3886,1606b0e6_0,428.48,pass,469.75,631.0,460.5,630.0,474.75,597.0,571.5,687.0,601.5,578.0,456.5,465.5
3887,1606b0e6_0,428.52,pass,224.125,549.5,35.25,491.25,456.25,466.0,460.5,630.5,473.75,597.5,129.125,297.25
3888,1606b0e6_0,428.56,pass,213.5,552.0,33.1875,491.25,456.5,465.75,460.5,630.5,472.5,596.0,127.875,296.25
3889,1606b0e6_0,428.6,pass,202.375,555.0,30.546875,491.5,460.5,631.0,456.25,465.5,126.375,296.25,471.25,595.5
3890,1606b0e6_0,428.64,pass,191.5,558.5,28.96875,491.75,123.8125,296.5,460.75,631.0,456.75,465.75,470.5,596.0
3891,1606b0e6_0,428.68,pass,182.0,563.0,27.28125,491.5,122.4375,296.25,461.0,631.5,470.0,596.5,456.75,466.0
3892,1606b0e6_0,428.72,pass,172.125,564.0,24.4375,490.75,121.0,296.25,461.5,632.0,469.0,596.0,457.0,466.25
3893,1606b0e6_0,428.76,pass,165.125,555.5,23.21875,490.25,119.375,295.5,467.75,597.0,458.0,466.75,462.75,633.0
3894,1606b0e6_0,428.8,pass,156.375,548.5,21.5625,489.5,117.625,295.0,323.75,290.5,457.75,467.25,466.0,595.5
3895,1606b0e6_0,428.84,pass,149.625,543.0,19.765625,490.25,115.25,294.75,324.0,290.25,458.5,467.0,465.25,594.5
3896,1606b0e6_0,428.88,pass,143.0,537.0,19.203125,490.75,114.6875,294.5,326.0,289.5,460.5,466.5,465.25,594.0
3897,1606b0e6_0,428.92,pass,137.0,532.0,18.78125,491.75,114.0625,295.0,327.0,289.75,462.0,466.25,463.5,593.5
3898,1606b0e6_0,428.96,pass,129.5,526.5,18.53125,491.25,114.125,295.0,327.75,289.75,462.75,466.0,463.25,594.0
3899,1606b0e6_0,429.0,pass,123.3125,522.0,18.4375,491.5,114.0625,294.75,329.25,289.25,464.75,465.5,463.0,593.0
3900,1606b0e6_0,429.04,pass,116.625,518.0,16.1875,491.5,113.5625,294.5,330.5,289.0,465.0,465.75,462.5,592.0
3901,1606b0e6_0,429.08,pass,111.4375,514.0,14.234375,492.0,112.5625,293.25,332.25,288.5,461.25,591.5,467.0,466.0
3902,1606b0e6_0,429.12,pass,105.375,510.75,14.609375,492.0,112.0,292.5,334.75,288.5,460.5,590.5,469.25,465.75
3903,1606b0e6_0,429.16,pass,100.4375,507.75,16.8125,492.0,111.6875,291.75,336.5,288.5,461.25,590.5,471.25,465.75
3904,1606b0e6_0,429.2,pass,95.625,506.25,19.328125,492.0,111.6875,292.25,339.5,288.5,461.0,590.0,475.0,465.5
3905,1606b0e6_0,429.24,pass,91.3125,504.0,21.6875,490.5,112.0625,292.5,343.25,288.25,461.75,589.5,466.0,400.25
3906,1606b0e6_0,429.28,pass,87.9375,503.25,23.28125,488.25,113.375,292.0,346.5,288.25,463.0,590.0,480.75,465.25
3907,1606b0e6_0,429.32,pass,84.1875,501.75,25.828125,485.5,114.25,291.5,350.75,288.0,464.75,589.5,482.5,465.5
3908,1606b0e6_0,429.36,pass,81.375,502.0,42.1875,508.5,28.421875,484.25,114.8125,290.75,354.5,287.5,466.75,588.5
3909,1606b0e6_0,429.4,pass,78.5625,501.75,43.84375,507.75,31.1875,483.25,115.5625,289.5,358.25,287.5,468.25,586.5
3910,1606b0e6_0,429.44,pass,75.5,501.5,32.96875,482.75,117.9375,289.0,361.75,287.25,472.75,585.5,482.25,400.75
3911,1606b0e6_0,429.48,pass,73.5625,502.5,34.90625,482.25,119.6875,289.5,365.75,287.0,474.75,585.0,487.25,440.25
3912,1606b0e6_0,429.52,pass,72.5,503.5,72.125,503.25,32.96875,493.5,36.71875,482.5,121.5,289.75,369.25,287.0
3913,1606b0e6_0,429.64,pass,75.1875,507.5,41.0,483.25,129.125,289.0,44.9375,731.5,382.0,287.5,487.0,584.0
3914,1606b0e6_0,429.68,pass,82.375,510.25,44.5625,482.5,49.6875,731.5,130.5,289.0,385.75,287.75,485.25,585.0
3915,1606b0e6_0,429.72,pass,87.25,511.75,48.6875,481.5,53.5,731.5,133.0,289.0,390.25,288.0,485.25,585.5
3916,1606b0e6_0,429.76,pass,94.375,512.0,54.15625,479.75,135.25,289.75,394.0,289.25,486.5,585.5,503.25,456.5
3917,1606b0e6_0,429.8,pass,97.875,509.5,63.78125,479.5,137.375,291.0,398.25,290.0,490.0,587.5,501.25,457.25
3918,1606b0e6_0,429.84,pass,104.25,507.75,68.125,479.25,139.625,291.5,401.75,291.0,494.5,588.0,502.25,458.5
3919,1606b0e6_0,429.88,pass,110.5,506.0,73.8125,479.75,141.375,292.25,406.25,292.0,502.25,458.75,498.5,589.5
3920,1606b0e6_0,429.92,pass,115.375,506.0,77.125,480.0,142.75,293.5,409.0,293.25,500.5,459.75,502.0,590.0
3921,1606b0e6_0,429.96,pass,120.1875,506.25,82.0625,479.75,144.5,293.5,412.0,294.25,501.0,461.25,505.75,590.5
3922,1606b0e6_0,430.0,pass,123.375,506.0,86.3125,479.25,146.375,294.25,415.75,295.5,500.0,461.0,508.5,592.0
3923,1606b0e6_0,430.04,pass,128.5,507.25,90.6875,478.5,147.0,295.5,418.75,296.75,498.5,460.25,510.0,592.5
3924,1606b0e6_0,430.08,pass,134.25,507.5,95.4375,478.0,149.625,296.75,422.25,297.0,498.5,459.0,512.0,592.0
3925,1606b0e6_0,430.12,pass,139.875,507.75,100.625,477.0,153.0,297.0,426.0,297.75,495.25,459.0,514.0,591.5
3926,1606b0e6_0,430.16,pass,146.625,509.0,104.875,476.25,156.625,298.25,494.75,458.5,430.0,298.25,516.0,591.0
3927,1606b0e6_0,430.2,pass,151.125,509.25,109.8125,476.75,158.875,299.0,496.0,458.75,433.0,299.5,518.0,590.5
3928,1606b0e6_0,430.24,pass,158.125,507.5,114.625,477.0,162.125,299.5,0.0859375,707.0,496.75,458.5,437.75,300.25
3929,1606b0e6_0,430.28,pass,163.375,505.75,118.9375,477.5,164.125,300.75,118.375,732.0,0.125,705.0,496.5,458.0
3930,1606b0e6_0,430.32,pass,170.75,504.25,126.0625,476.0,167.375,301.25,124.25,731.5,0.125,696.0,496.25,457.5
3931,1606b0e6_0,430.36,pass,176.125,503.5,156.875,491.0,133.25,474.75,170.0,301.25,129.25,730.0,0.0546875,698.0
3932,1606b0e6_0,430.4,pass,181.875,503.0,140.0,473.25,174.125,302.25,134.0,728.5,0.140625,698.5,494.75,455.25
3933,1606b0e6_0,430.44,pass,187.125,502.5,149.875,471.75,177.25,302.75,159.0,730.5,138.875,727.5,3.6875,697.5
3934,1606b0e6_0,430.48,pass,194.75,502.75,159.5,470.25,180.25,302.25,144.0,726.5,8.84375,696.0,490.0,454.0
3935,1606b0e6_0,430.52,pass,199.625,500.5,169.25,468.5,184.75,301.75,150.125,724.5,16.90625,693.0,490.75,454.0
3936,1606b0e6_0,430.56,pass,207.125,498.5,175.125,466.5,189.125,301.5,155.5,723.0,22.484375,692.5,494.0,454.0
3937,1606b0e6_0,430.6,pass,213.375,498.0,213.375,498.0,186.75,498.75,181.0,464.5,192.125,300.25,159.75,721.0
3938,1606b0e6_0,430.64,pass,220.0,497.25,185.375,464.0,195.375,301.5,166.25,719.0,36.9375,689.5,493.5,451.25
3939,1606b0e6_0,430.68,pass,-0.078125,94.375,198.625,302.0,190.0,463.0,225.75,495.5,225.75,495.5,483.0,306.25
3940,1606b0e6_0,430.72,pass,3.859375,95.5,203.375,303.0,197.0,463.5,230.75,494.5,487.0,306.75,48.4375,685.0
3941,1606b0e6_0,430.76,pass,511.75,138.625,490.5,308.0,597.5,416.5,811.0,199.5,495.25,446.5,607.5,466.0
3942,1606b0e6_0,430.8,pass,515.0,140.5,494.75,308.25,600.5,416.25,493.75,445.5,815.0,201.0,611.0,465.25
3943,1606b0e6_0,430.84,pass,518.5,140.25,499.0,309.25,603.0,416.5,493.25,444.75,818.5,202.0,615.0,465.0
3944,1606b0e6_0,431.0,pass,281.75,455.5,258.0,459.5,237.875,303.5,505.5,441.5,220.5,704.0,518.0,311.25
3945,1606b0e6_0,431.04,pass,288.5,447.5,264.5,457.5,242.5,304.0,506.0,439.5,227.25,701.0,521.5,310.75
3946,1606b0e6_0,431.08,pass,295.0,440.0,271.25,456.5,249.25,302.75,506.5,437.75,526.5,311.25,234.0,699.5
3947,1606b0e6_0,431.12,pass,300.75,433.0,276.75,454.75,254.125,302.0,506.75,436.25,530.5,311.5,239.0,698.0
3948,1606b0e6_0,431.16,pass,307.25,426.25,282.25,453.75,259.0,300.75,505.75,434.75,534.0,311.5,243.5,696.0
3949,1606b0e6_0,431.2,pass,312.5,419.5,287.75,453.25,263.25,301.5,505.0,433.75,537.0,311.25,248.75,694.5
3950,1606b0e6_0,431.24,pass,318.5,413.25,292.25,452.0,267.0,301.0,506.75,433.5,541.0,312.0,254.125,693.5
3951,1606b0e6_0,431.28,pass,322.75,407.25,297.25,451.5,270.25,301.25,511.0,432.0,544.5,311.5,257.25,690.5
3952,1606b0e6_0,431.32,pass,0.79296875,611.5,150.625,658.0,180.5,697.0,218.25,706.0,263.25,690.0,279.25,693.5
3953,1606b0e6_0,431.36,pass,333.0,396.75,304.75,450.25,277.75,302.0,513.5,430.25,551.0,312.25,267.25,687.5
3954,1606b0e6_0,431.4,pass,13.34375,608.0,21.046875,678.5,163.625,654.0,272.75,686.0,26.9375,310.5,307.25,449.25
3955,1606b0e6_0,431.44,pass,18.359375,606.5,167.75,652.5,276.25,684.0,292.25,688.0,31.40625,311.25,312.75,449.5
4088,1606b0e6_0,438.6,pass,375.25,158.25,345.25,145.125,330.25,129.625,337.25,68.8125,532.5,255.625,246.375,334.0
4089,1606b0e6_0,438.64,pass,375.25,157.0,346.5,141.625,331.5,129.0,336.0,68.6875,532.5,254.625,244.375,333.5
4090,1606b0e6_0,438.68,pass,375.5,155.875,347.0,139.25,337.25,126.4375,335.25,67.25,531.5,253.875,242.5,333.0
4091,1606b0e6_0,438.72,pass,377.0,155.25,348.75,138.375,341.0,125.8125,335.5,66.1875,533.0,253.375,242.0,332.5
4092,1606b0e6_0,438.76,pass,378.25,153.875,350.5,135.75,343.5,124.9375,335.5,65.8125,533.5,252.625,241.125,332.0
4093,1606b0e6_0,438.8,pass,379.25,153.125,350.75,134.625,344.25,123.1875,335.75,64.5625,535.5,251.875,241.125,331.75
4094,1606b0e6_0,438.84,pass,380.5,153.0,358.0,135.75,345.25,126.4375,338.25,62.75,536.0,250.0,241.875,332.0
4095,1606b0e6_0,438.88,pass,382.5,152.875,360.5,135.75,348.0,125.625,340.25,63.3125,536.5,248.625,242.625,331.0
4096,1606b0e6_0,438.92,pass,384.75,152.625,358.75,121.75,340.5,64.3125,536.5,247.0,243.25,331.25,583.5,289.75
4097,1606b0e6_0,438.96,pass,386.0,151.75,363.25,123.125,340.75,64.5625,537.5,244.75,244.375,330.75,584.0,288.5
4098,1606b0e6_0,439.16,pass,405.25,148.625,372.25,128.875,342.75,86.4375,341.75,62.9375,542.5,242.25,624.5,191.75
4099,1606b0e6_0,439.2,pass,415.0,147.875,395.25,119.5,381.25,129.75,342.5,86.375,341.75,63.34375,544.0,240.25
4100,1606b0e6_0,439.24,pass,422.75,147.5,384.25,128.0,342.0,62.8125,545.0,238.375,623.5,189.25,593.5,284.0
4101,1606b0e6_0,439.28,pass,430.0,147.75,385.25,120.0,342.5,62.6875,545.5,236.375,623.0,188.5,594.0,283.75
4102,1606b0e6_0,439.4,pass,449.25,147.125,412.0,118.625,390.0,123.5625,547.0,234.5,344.75,63.90625,618.5,187.25
4103,1606b0e6_0,439.44,pass,454.75,147.0,417.5,117.125,398.75,125.9375,547.0,234.125,343.25,86.0,350.0,63.375
4104,1606b0e6_0,439.48,pass,459.0,146.0,415.5,117.6875,402.5,124.875,547.5,232.625,342.25,63.59375,615.0,184.75
4105,1606b0e6_0,439.52,pass,463.75,145.5,422.25,117.0,406.5,125.8125,546.5,231.0,341.25,64.3125,613.0,183.5
4106,1606b0e6_0,439.56,pass,468.25,146.375,424.25,116.0625,403.75,125.75,545.0,229.75,610.5,182.125,340.0,64.5
4107,1606b0e6_0,439.6,pass,472.5,147.0,428.0,115.3125,403.25,124.3125,543.5,227.75,608.0,181.375,340.75,64.125
4108,1606b0e6_0,439.64,pass,476.5,146.0,434.25,114.5,404.25,123.875,542.5,226.875,604.5,181.0,631.5,173.125
4109,1606b0e6_0,439.68,pass,481.0,146.25,437.75,114.0,408.25,151.375,408.25,123.25,542.5,226.125,603.0,181.5
4110,1606b0e6_0,439.72,pass,483.75,146.5,438.5,113.375,414.75,124.3125,543.0,225.75,602.5,181.0,624.0,173.25
4111,1606b0e6_0,439.76,pass,487.75,146.125,438.25,112.875,424.5,124.875,544.0,224.5,601.0,179.625,622.0,173.25
4112,1606b0e6_0,439.8,pass,491.5,145.5,443.75,113.8125,424.25,124.0,544.0,223.75,600.0,178.625,619.5,174.75
4113,1606b0e6_0,439.84,pass,495.25,145.625,446.0,112.0625,424.0,124.25,544.0,222.0,600.0,177.0,618.0,174.5
4114,1606b0e6_0,439.88,pass,340.5,89.3125,339.5,67.625,426.25,123.3125,425.0,152.125,451.75,113.5625,499.25,145.875
4115,1606b0e6_0,439.92,pass,501.25,145.5,458.75,114.125,431.75,123.125,544.5,218.375,601.0,175.375,616.0,174.0
4116,1606b0e6_0,439.96,pass,504.0,146.25,464.25,114.6875,446.0,123.0,544.0,217.25,599.5,174.875,614.0,173.625
4117,1606b0e6_0,440.0,pass,507.25,146.25,468.25,114.8125,444.0,123.5,544.0,217.125,599.0,176.0,614.0,173.5
4118,1606b0e6_0,440.04,pass,510.0,147.25,469.75,116.0625,447.25,123.875,543.5,217.25,596.5,176.75,614.0,174.0
4119,1606b0e6_0,440.08,pass,512.5,148.375,468.5,116.75,447.5,123.5,542.5,218.0,595.0,177.375,613.5,174.0
4120,1606b0e6_0,440.12,pass,514.0,148.25,469.75,116.75,447.5,123.6875,540.5,218.5,594.5,177.375,611.5,174.125
4121,1606b0e6_0,440.16,pass,514.5,148.375,482.5,117.25,448.0,124.0,539.0,218.25,593.0,176.5,608.5,173.625
4122,1606b0e6_0,440.2,pass,514.5,148.25,484.0,117.5,464.0,124.1875,538.5,217.875,591.0,176.5,607.5,172.5
4123,1606b0e6_0,440.24,pass,514.5,148.375,486.25,117.75,468.0,124.5,537.5,216.375,588.0,175.0,607.0,171.875
4124,1606b0e6_0,440.28,pass,515.0,148.625,484.75,118.4375,469.5,123.5625,536.0,214.75,583.0,174.375,605.0,171.25
4125,1606b0e6_0,440.32,pass,513.5,148.25,483.0,118.9375,468.0,122.0,534.0,213.625,578.0,173.75,602.5,171.25
4126,1606b0e6_0,440.36,pass,448.75,620.5,427.0,568.0,567.0,278.75,211.5,329.5,531.0,212.125,125.8125,330.0
4127,1606b0e6_0,440.44,pass,510.5,148.0,509.75,147.0,491.25,121.5625,462.5,120.5,566.0,175.125,525.0,212.25
4128,1606b0e6_0,440.48,pass,509.25,149.25,492.5,122.875,462.5,120.375,563.0,175.875,522.0,212.625,591.0,170.375
4129,1606b0e6_0,441.32,ball_action_forced,283.25,123.1875,283.5,102.875,333.75,56.8125,478.25,140.0,476.25,220.375,506.75,142.625
4130,1606b0e6_0,441.64,ball_action_forced,920.0,139.875,871.0,207.0,813.5,188.0,1001.5,228.5,807.5,231.375,770.0,183.5
4131,1606b0e6_0,441.8,ball_action_forced,964.0,154.375,997.0,230.375,871.0,209.5,869.0,210.25,1097.0,249.5,797.5,191.125
4132,1606b0e6_0,441.88,ball_action_forced,984.5,163.625,1014.5,231.625,873.0,210.375,1097.0,249.125,1104.0,249.625,794.0,192.625
4133,1606b0e6_0,441.92,ball_action_forced,995.0,169.25,1012.0,232.125,1095.0,249.875,1095.0,250.125,868.5,210.75,1102.0,249.0
4134,1606b0e6_0,441.96,ball_action_forced,1003.5,174.125,1010.5,231.875,1098.0,248.0,865.0,210.25,794.5,192.875,799.0,236.125
4135,1606b0e6_0,442.04,ball_action_forced,1022.5,184.75,1004.5,232.0,1090.0,245.25,861.0,209.0,1093.0,375.0,795.5,236.25
4136,1606b0e6_0,442.08,ball_action_forced,1032.0,191.125,1003.5,232.0,1088.0,242.375,860.5,208.75,1091.0,373.25,1119.0,399.25
4137,1606b0e6_0,442.12,ball_action_forced,1040.0,197.5,1003.5,232.375,1087.0,238.75,862.0,209.5,1090.0,372.5,1129.0,399.75
4138,1606b0e6_0,442.16,ball_action_forced,1050.0,203.25,1089.0,238.125,1004.0,233.5,1090.0,371.75,864.5,209.875,1130.0,399.5
4139,1606b0e6_0,442.2,ball_action_forced,1059.0,210.25,1089.0,235.5,1014.0,234.625,1101.0,371.25,1093.0,398.25,867.0,210.125
4140,1606b0e6_0,442.24,ball_action_forced,1067.0,217.625,1088.0,234.875,1016.0,236.125,1109.0,370.75,1099.0,396.25,1122.0,397.75
4141,1606b0e6_0,442.4,ball_action_forced,1059.0,230.5,1078.0,230.25,1012.0,237.875,1108.0,365.75,1132.0,392.75,856.0,208.875
4142,1606b0e6_0,442.48,ball_action_forced,1042.0,232.875,1017.5,241.125,1075.0,230.25,1110.0,365.0,863.5,210.5,1111.0,400.0
4143,1606b0e6_0,442.52,ball_action_forced,1034.0,233.625,1018.0,242.875,1073.0,229.875,1115.0,364.25,865.5,210.875,1131.0,388.0
4144,1606b0e6_0,442.68,ball_action_forced,999.5,244.75,1014.5,245.5,1063.0,235.5,858.5,209.5,1128.0,360.25,1141.0,384.5
4145,1606b0e6_0,442.72,ball_action_forced,992.0,248.5,1014.5,246.75,1061.0,237.125,1077.0,238.25,857.5,209.75,1127.0,360.0
4146,1606b0e6_0,442.76,ball_action_forced,984.0,252.75,1014.5,248.0,1060.0,239.0,858.0,210.25,1126.0,361.0,1142.0,380.25
4147,1606b0e6_0,442.8,ball_action_forced,976.5,257.5,1014.5,248.5,1062.0,239.625,862.0,211.375,1138.0,360.5,1134.0,376.75
4148,1606b0e6_0,442.84,ball_action_forced,967.0,263.0,1015.0,248.875,1061.0,239.0,866.0,211.625,776.0,244.875,1140.0,361.0
4149,1606b0e6_0,442.88,ball_action_forced,959.5,267.5,1014.5,248.875,1057.0,238.5,870.5,211.125,778.0,246.375,777.0,200.0
4150,1606b0e6_0,442.92,ball_action_forced,214.0,154.125,217.25,132.25,165.625,88.4375,348.5,153.875,349.25,179.375,330.75,247.5
4151,1606b0e6_0,442.96,ball_action_forced,945.5,280.75,1013.5,248.375,870.5,210.25,1053.0,237.375,783.5,248.75,774.0,200.125
4152,1606b0e6_0,443.0,ball_action_forced,937.5,286.75,1011.0,248.75,869.0,209.875,1051.0,234.25,783.0,248.875,772.0,199.5
4153,1606b0e6_0,443.04,ball_action_forced,930.5,294.25,1010.5,249.625,868.0,210.125,1056.0,234.375,780.5,248.5,769.5,199.875
4154,1606b0e6_0,443.08,ball_action_forced,922.5,301.5,1011.0,250.75,867.5,210.5,1052.0,230.0,1061.0,237.375,778.5,248.625
4155,1606b0e6_0,443.12,ball_action_forced,916.0,309.5,868.5,211.625,1011.0,252.0,776.5,248.75,1049.0,229.25,1061.0,236.5
4156,1606b0e6_0,443.16,ball_action_forced,908.5,318.0,879.0,212.875,1010.0,252.0,776.0,249.75,1046.0,229.0,1047.0,229.5
4157,1606b0e6_0,443.2,ball_action_forced,902.0,326.75,872.0,232.125,881.0,213.75,1010.0,252.625,776.0,251.5,1043.0,227.75
4158,1606b0e6_0,443.24,ball_action_forced,894.5,335.75,882.0,213.75,1008.5,253.25,779.5,252.75,777.0,203.0,1039.0,226.5
4159,1606b0e6_0,443.28,ball_action_forced,213.625,155.125,214.875,134.375,289.0,88.9375,322.0,160.375,322.0,183.5,314.25,251.625
4160,1606b0e6_0,443.32,ball_action_forced,882.5,342.25,879.5,212.625,782.5,254.25,1006.0,253.5,773.0,203.0,1032.0,220.25
4161,1606b0e6_0,443.36,ball_action_forced,875.5,338.5,781.5,254.5,877.5,211.25,1004.0,254.625,772.5,202.75,705.0,250.5
4162,1606b0e6_0,443.4,ball_action_forced,871.5,336.0,780.0,254.75,876.0,211.125,1002.0,255.875,770.5,202.875,703.0,251.375
4163,1606b0e6_0,443.44,ball_action_forced,865.5,333.75,779.5,255.25,874.5,210.75,1001.5,257.5,768.0,202.375,701.5,252.5
4164,1606b0e6_0,443.48,ball_action_forced,859.5,332.0,779.0,256.0,874.5,211.0,767.5,203.5,1000.0,258.5,701.5,252.75
4165,1606b0e6_0,443.52,ball_action_forced,854.5,330.5,780.0,257.0,875.5,211.125,766.5,203.875,999.0,258.75,702.5,253.25
4166,1606b0e6_0,443.56,ball_action_forced,849.5,329.5,781.5,258.0,881.0,211.25,774.0,204.0,704.5,253.125,999.0,258.75
4167,1606b0e6_0,443.6,ball_action_forced,844.5,328.0,783.0,258.75,882.5,210.75,775.5,204.875,706.0,252.375,999.0,258.25
4168,1606b0e6_0,443.64,ball_action_forced,204.125,152.625,205.625,130.625,295.25,163.0,301.0,183.5,103.0625,86.625,292.0,251.875
4201,1606b0e6_0,444.96,pass,754.0,397.5,680.0,349.5,743.0,250.75,884.0,279.5,668.5,228.625,823.5,189.375
4202,1606b0e6_0,445.0,pass,749.5,398.25,680.5,352.0,744.0,251.875,886.0,280.0,668.5,229.625,826.5,189.75
4203,1606b0e6_0,445.04,pass,747.0,398.25,685.5,354.0,745.5,253.375,888.0,281.5,670.0,230.25,831.0,190.25
4204,1606b0e6_0,445.08,pass,742.5,398.25,692.5,357.5,746.5,255.0,893.0,305.5,672.0,231.625,895.0,284.25
4205,1606b0e6_0,445.12,pass,739.0,399.5,696.0,359.5,746.0,256.5,687.0,232.75,898.5,307.75,902.5,285.75
4206,1606b0e6_0,445.16,pass,735.0,401.0,698.0,361.5,744.0,257.25,744.0,256.5,685.5,234.875,905.0,288.25
4207,1606b0e6_0,445.2,pass,731.0,402.25,698.5,363.0,742.5,257.5,742.5,257.5,690.0,235.75,906.0,289.0
4208,1606b0e6_0,445.24,pass,727.0,405.75,701.5,364.75,741.0,258.5,741.5,258.5,689.5,236.5,584.5,551.0
4209,1606b0e6_0,445.32,pass,731.5,412.25,707.5,369.0,739.5,258.75,690.0,237.25,585.5,552.0,909.0,292.25
4210,1606b0e6_0,445.36,pass,738.0,416.25,711.5,372.0,739.0,260.0,689.5,238.0,588.5,553.5,911.0,294.25
4211,1606b0e6_0,445.4,pass,743.5,421.5,714.5,375.5,743.5,260.75,694.5,238.75,596.5,556.5,917.5,296.5
4212,1606b0e6_0,445.44,pass,748.5,424.0,716.0,375.25,741.5,261.5,697.5,259.0,699.5,240.5,608.5,557.5
4213,1606b0e6_0,445.48,pass,754.0,426.0,715.0,377.75,744.0,262.75,624.5,560.0,706.5,242.5,623.0,589.0
4214,1606b0e6_0,445.52,pass,757.5,428.0,715.0,379.5,744.5,262.75,630.5,561.0,708.5,242.125,927.5,300.75
4215,1606b0e6_0,445.56,pass,761.0,430.25,716.5,380.75,742.5,262.75,629.0,562.0,707.0,241.625,926.0,301.25
4216,1606b0e6_0,445.6,pass,766.0,432.0,719.5,383.25,740.5,262.75,631.0,562.5,706.5,242.0,925.0,301.75
4217,1606b0e6_0,445.64,pass,770.5,435.0,726.5,409.5,733.0,386.0,738.5,263.75,634.0,562.5,704.5,242.5
4218,1606b0e6_0,445.68,pass,773.0,439.5,731.5,388.5,737.5,265.0,645.0,564.0,927.0,329.5,645.0,597.5
4219,1606b0e6_0,445.72,pass,775.5,440.25,731.5,390.0,672.0,567.0,737.5,266.5,656.5,602.0,931.0,306.75
4220,1606b0e6_0,445.76,pass,778.5,441.5,732.0,391.0,670.5,568.5,739.0,268.5,709.0,267.25,934.0,331.0
4221,1606b0e6_0,445.8,pass,780.0,442.0,731.0,404.25,731.0,392.25,670.0,569.0,740.5,270.0,714.5,267.25
4222,1606b0e6_0,445.84,pass,782.0,444.75,731.0,394.25,670.0,570.0,739.0,270.0,698.5,618.0,719.0,248.25
4223,1606b0e6_0,445.88,pass,784.5,448.25,730.5,396.75,672.0,571.0,736.5,269.75,937.5,311.25,716.5,248.5
4224,1606b0e6_0,445.92,pass,785.0,451.0,732.5,399.0,677.0,573.0,732.0,270.0,936.0,312.0,715.0,248.25
4225,1606b0e6_0,445.96,pass,786.0,453.25,737.0,402.25,692.5,574.5,690.5,606.0,728.5,270.0,934.5,313.25
4226,1606b0e6_0,446.0,pass,786.5,454.25,741.0,404.25,704.0,576.5,725.5,269.75,935.0,315.0,711.0,249.125
4227,1606b0e6_0,446.04,pass,786.5,456.25,745.5,406.75,710.0,577.0,732.0,611.5,722.0,270.0,939.5,316.75
4228,1606b0e6_0,446.08,pass,786.0,458.25,742.0,407.5,745.0,592.5,707.5,577.0,739.5,611.0,720.5,271.75
4229,1606b0e6_0,446.12,pass,786.5,460.25,738.5,408.25,706.0,577.5,720.0,274.0,715.0,270.25,947.0,319.5
4230,1606b0e6_0,446.16,pass,784.0,462.0,737.5,409.25,709.5,578.0,720.5,274.5,943.5,319.75,720.0,253.625
4231,1606b0e6_0,446.2,pass,782.0,462.75,736.0,411.0,729.5,578.5,717.0,613.5,720.5,274.5,715.0,269.5
4232,1606b0e6_0,446.24,pass,779.5,463.75,736.5,413.0,730.5,579.0,730.5,614.5,714.5,273.0,936.0,320.25
4233,1606b0e6_0,446.28,pass,779.0,464.75,737.0,414.75,745.5,579.5,714.0,273.5,934.0,321.0,722.0,252.25
4234,1606b0e6_0,446.32,pass,777.0,468.0,739.0,417.25,742.0,579.5,707.0,268.25,932.5,321.5,718.5,252.0
4235,1606b0e6_0,446.36,pass,774.0,468.25,742.0,419.5,741.5,579.0,705.0,267.75,934.0,323.5,717.0,252.375
4236,1606b0e6_0,446.4,pass,771.0,469.0,744.0,421.25,742.5,579.5,705.5,274.25,702.0,269.75,716.0,253.0
4237,1606b0e6_0,446.44,pass,767.5,470.75,739.0,438.5,740.0,422.0,745.0,579.5,713.5,253.0,938.5,325.0
4238,1606b0e6_0,446.56,pass,783.5,480.5,741.0,426.5,781.0,581.5,934.0,324.25,703.0,277.25,711.5,253.125
4239,1606b0e6_0,446.6,pass,793.5,486.5,742.5,429.0,778.5,582.0,815.5,599.0,933.5,325.0,699.5,281.5
4240,1606b0e6_0,446.64,pass,804.5,491.75,744.0,430.25,777.5,581.5,821.5,599.5,933.5,326.25,694.5,279.5
4241,1606b0e6_0,446.68,pass,815.5,498.75,780.0,581.0,746.5,431.25,936.5,327.75,697.5,276.25,691.5,277.0
